id;character;origin_dialogue;translated_dialogue
CAAZ054PH;PH;No, the last one was too good.;ไม่ล่ะ ชื่อล่าสุดนั่นก็ดีเกินพอแล้วล่ะ
CAAZ055QU;QU;Yeah, if you give us another we'll just have to fight about which of yours was better.;ใช่ หากนายให้อีกชื่อหนึ่งมา เราก็จะต้องสู้แย่งกันว่าจะเลือกชื่อไหนของนายดีกว่ากัน
CAAZ056PH;PH;Where were we? Oh yeah...;เราถึงไหนแล้วนะ โอ้ ใช่...
CAMI001CH;CH;Calling any sentient being in the galaxy Polarissima Australis.;เรียกสิ่งมีชีวิตใดๆ ในกาแล็กซี Polarissima Australis
CAMI002CH;CH;Come in Polarissima Australis.;เชิญมา polarissima australis
CAMI003CH;CH;Can anybody hear me?;มีใครได้ยินฉันไหม?
CAMI004CH;CH;I would like to speak to whatever cosmic entity has been sending these voices to my head since I was a kid.;ฉันอยากจะพูดกับสิ่งใดก็ตามในจักรวาลที่ส่งเสียงนั้นเข้ามาในหัวของฉันตั้งแต่ฉันยังเด็ก
CAMI005CH;CH;And visit that entity if possible.;และได้ไปเยี่ยมเยือนสิ่งมีชีวิตนั้น หากเป็นไปได้
CAMI006CH;CH;I am receiving your messages, but they're too faint to make out.;ฉันได้รับข้อความของคุณแต่สัญญาณอ่อนเกินไปที่จะเข้าใจ
CAMI007CH;CH;I am designing a spaceplane to meet you in orbit.;ฉันกำลังออกแบบเครื่องบินอวกาศเพื่อไปพบคุณในวงโคจร
CAMI008CH;CH;Spaceplane design still rough.;การออกแบบเครื่องบินอวกาศยังคงหยาบอยู่
CAMI009CH;CH;Test flights indicate that full-sized version will not survive launch, resulting in medium to large nuclear explosion.;การทดสอบเที่ยวบินชี้ให้เห็นว่า เวอร์ชันแบบ Full-size ไม่สามารถปล่อยตัวได้ เพราะจะส่งผลให้เกิดการระเบิดของนิวเคลียร์ขนาดกลางถึงใหญ่ได้
CAMI010CH;CH;You may have to meet me planetside.;คุณอาจต้องมาพบฉันที่ดาวเคราะห์
CAMI011CH;CH;Please respond.;โปรดตอบกลับ
CAMI012CH;CH;Polarissima Australis, are you reading me?;Polarissima Australis คุณรับสัญญาณได้หรือไม่?
CAMI013CH;CH;I've been imprisoned in a camp for suspected extra-terrestrials.;ฉันถูกคุมขังในค่ายกักตัวผู้ต้องสงสัยว่าเป็นมนุษย์ต่างดาว
CAMI014CH;CH;Am trapped with misfit earth children.;ฉันติดอยู่กับเด็กชาวโลกประหลาด
CAMI015CH;CH;Please send help.;โปรดส่งความช่วยเหลือ
CAMI016CH;CH;Inhabitants of other galaxies, you are also invited to respond.;ผู้อาศัยในกาแล็กซีอื่นๆ ท่านก็ได้รับเชิญให้ตอบกลับเช่นกัน
CAMI017CH;CH;So if you live in Zwicky's Triplet or Fath 703 or anywhere, do not hesitate to initiate rescue procedures.;ดังนั้น หากท่านอาศัยอยู่ใน Zwicky's Triplet หรือ Fath 703 หรือที่ใดก็ตาม อย่าลังเลที่จะเริ่มกระบวนการช่วยเหลือ
CAMI018CH;CH;I await your arrival.;ฉันรอการมาถึงของคุณอยู่
CAMI019CH;CH;This message will repeat in ten seconds.;ข้อความนี้จะบอกซ้ำในอีกสิบวินาที
CAMJ020RA;RA;Hey, Chloe, what're you doing?;เฮ้ โคลอี้ ทำไรอยู่น่ะ
CAMJ021CH;CH;The Coach uses this to broadcast his thoughts across the camp. I think I can tune it to reach my people in space.;โค้ชใช้เครื่องนี้ส่งความคิดของเขาไปทั่วค่าย ฉันว่าฉันปรับมันให้ติดต่อกับคนของฉันในอวกาศได้
CAMK022RA;RA;Whoa. How does it work?;ว้าว ทำได้ยังไง?
CAMK023CH;CH;I don't have time to explain the technology to you.;ฉันไม่มีเวลามาอธิบายเรื่องเทคโนโลยีให้นายฟังหรอกนะ
CAML024RA;RA;Hey, uh, Chloe?;เฮ้ เอ่อ โคลอี้?
CAML025CH;CH;Go away, Raz, I'm working.;ไปให้พ้นนะ แรซ ฉันยุ่งอยู่
CAQN001NI;NI;Ahh! Can't see anything.;อ๊ะ! มองไม่เห็นอะไรเลย.;
CAQN002NI;NI;Stupid lame peephole.;ไอ้รูโง่ไร้ประโยชน์เอ้ย
CAQN003NI;NI;I am definitely going to need audio.;ฉันต้องการได้ยินเสียงด้วย
CAQO004RA;RA;You know that cabin is empty, right?;นายรู้ใช่ไหมว่ากระท่อมนั่นไม่มีใครอยู่น่ะ?
CAQO005NI;NI;Duh. I'm practicing for tonight, when it's gonna be full o' LADIES.;โอ้ ฉันกำลังซ้อมเพื่อคืนนี้ เมื่อกระท่อมเต็มไปด้วยสาว ๆ
CAQO006RA;RA;That kind of thing takes practice?;ของแบบนี้ต้องซ้อมด้วยเหรอ?
CAQO007NI;NI;Um, excuse me, but my parents let me watch R-rated movies, so I think I know a little bit more about this than you do, okay?;เอ่อ ขอโทษนะ แต่พ่อแม่ ให้ฉันดูหนังเรท R นะ เพราะงั้นฉันคิดว่าฉันรู้เรื่องพวกนี้มากกว่านายนะ โอโค๊?
CAQP008RA;RA;Hey watch out! Someone's coming!;เฮ้ ระวัง! มีคนกำลังมา!
CAQP009NI;NI;Tell 'em to find their own hole!;บอกพวกนั้นไปหารูของตัวเองไป!
CAQT001EF;EF;Hey, Raz. Hurry up. You don't want to be late for Basic Braining.;เฮ้ แรซ เร็วเข้า นายกำลังจะเข้าคลาสสายนะ
CAQT002CM;CM;Woo-hooo!  Basic Braining is the best class ever!!!  Woo-hoo-hooo!;วู้-ฮู้! Basic Braining คลาสที่ดีที่สุดตลอดกาล!!! วู้-ฮู้-ฮู้!
CAQT003CF;CF;I love Coach Oleander. He's so nice and he knows everything!;ฉันรักโค้ชโอลีแอนเดอร์ เขาน่ะใจดีสุดๆ แล้วก็รู้ทุกอย่างเลย!
CAQT004VE;VE;I heard this one time, a kid was late for Basic Braining, and Coach Oleander held him upside down until he turned blue but the kid had just drank a six pack of soda and so when the coach shook him up, he exploded.;ฉันเคยได้ยินว่ามีเด็กคนนึงมาสายตอนเรียน Basic Braining แล้วโค้ชโอลีแอนเดอร์ก็จับเขากลับหัวจนเขาหน้าเขียว แต่เขาพึ่งดื่มโซดามา 6 กระป๋อง แล้วพอโค้ชเขย่า เขาก็ระเบิด
CAQZ022DO;DO;Owwwwwww.;โอ้วววว
CAQZ023KI;KI;Oh, yeah, new kid--it's on!;
CAQZ024FA;FA;Hey!;เฮ้!
CAQZ025NI;NI;Yow!;โย้ว!
CAQZ028NI;NI;Somebody punched me! Give me a hand will ya, Raz?;มีคนต่อยฉัน! ช่วยฉันหน่อยสิ แรซ?
CAQZ030NI;NI;Thanks!;ขอบใจ!
CAQZ031QU;QU;Hey, knock it off!;
CAQZ032PH;PH;GET! OFF!;
CAQZ033CO;CO;Save it for the battlefield, soldier!;
CAQZ034FO;FO;If I wasn't the one who'd have to clean it up, I'd mash ya into a puddle of goo.;
CAQZ035MI;MI;Enough with the rough stuff, darling.;
CAQZ036SA;SA;Yes, ouch.;
CAAD001EL;EL;I saw Nils peeking into a hole in the girls' cabin.;
CAAD002DO;DO;I'm hiding!;
CAAD003EL;EL;And I thought, "Oh Nils, when will you peek into the hole in my heart?";
CAAD004EL;EL;Because you'd just see yourself staring back.;
CAAD005DO;DO;Uh huh. What?;
CAAD006EL;EL;I mean, he'd see my new boyfriend James staring back. And he'd be furious at Nils.;
CAAD007DO;DO;Who's Nils?;
CAAD008EL;EL;Exactly. And, anyway, there wouldn't even be a hole, because James fills my heart 'til sometimes I think it's gonna explode.;
CAAD009DO;DO;One time, I made someone's head explode.;
CAAD010EL;EL;Okay, maybe there's still a little hole.;
CAAD011DO;DO;Actually, it happened four times.;
CAAD012EL;EL;But James and I have each other now, and Nils is just gonna have to deal with it.;
CAAD013DO;DO;Now they make me wear this special hat so I don't have any more accidents.;
CAAD014EL;EL;Are you even listening to me Dogen?;
CAAD015DO;DO;I hope so.;
CAAG001EF;EF;What?;
CAAG002EF;EF;What's that?;
CAAG003EF;EF;I can barely hear you.;
CAAG004EF;EF;But... that doesn't make any sense...;
CAAG005EF;EF;What are you talking about?;
CAAG006EF;EF;That's crazy.;
CAAG007EF;EF;No fish is that big.;
CAAG008EF;EF;No regular fish anyway.;
CAAG009EF;EF;Hey, did it have enormous, glowing eyes by any chance?;
CAAG010EF;EF;And did it have a prehensile lure that it uses to attract and snare its prey?;
CAAG011EF;EF;How about flipper claws? Did it have any flipper claws?;
CAAG013EF;EF;Yes...;
CAAG014EF;EF;Yes, I know it's murky down there.;
CAAG015EF;EF;Uh, I know.;
CAAG016EF;EF;I'm just asking...;
CAAG017EF;EF;I'm just trying to find out...;
CAAG018EF;EF;Look who is this?;
CAAG019EF;EF;I'm trying to talk to that first guy.;
CAAG020EF;EF;Where'd that other guy go?;
CAAG021EF;EF;Ghost town? There's no ghost town around here.;
CAAG022EF;EF;What are you guys talking about?;
CAAG023EF;EF;Hey, shut up. She's not my girlfriend!;
CAAG024EF;EF;No, we're just good friends.;
CAAG025EF;EF;I mean if something were to happen later... oh, you know... whatever.;
CAAG026EF;EF;Shut up! You fish are gross!;
CAAG027EF;EF;That's not even technically accurate because humans don't, "spawn.";
CAAG028EF;EF;Ick.;
CAAG029EF;EF;Can we get back to that weird monster fish please?;
CAAG030EF;EF;Uh huh.;
CAAG031EF;EF;Hmmm.;
CAAG032EF;EF;I see.;
CAAG033EF;EF;Whoa.;
CAAG034EF;EF;Really?;
CAAG035EF;EF;You're kidding me.;
CAAG036EF;EF;Tell me everything.;
CAAG037EF;EF;What else?;
CAAG038EF;EF;Man.;
CAAG039EF;EF;Holy mackerel! Oh, sorry. Not you.;
CAAH040EF;EF;Shhhh! I'm trying to hear them talk!;
CAAQ001RA;RA;Hey are you psychic fishing? I've read about that...;
CAAQ002EF;EF;Oh, I could never fish. That would be terrible!;
CAAQ003EF;EF;Regular people can be mean to fish, I guess.;
CAAQ004EF;EF;But I can't.;
CAAQ005EF;EF;I can hear everything the little guys are thinking!;
CAAQ006RA;RA;Fish think? About what?;
CAAQ007EF;EF;Well, normally, not much. But today they're all kinda freaked.;
CAAQ008EF;EF;They're scared of somethin' in the lake.;
CAAQ009RA;RA;Me too, now that I know it's full of freaked-out, thinking fish.;
CAAQ010EF;EF;There's something big and scary out there, Raz.;
CAAQ011EF;EF;I wonder... could the old legends be true?;
CABA057VE;VE;Okay. I'm gonna close my eyes, right? And then I'm gonna start to count to a hundred. Ok? And then you guys hide. Everybody got it?;
CABA058EL;EL;It's hide-and-seek, Vernon, not hide-and-calculus. We've all got it.;
CABA059DO;DO;I got it. You start counting and then I go hide in that bush.;
